Home Pack weight (average),Home Forwards average age,Home Backs average age,Home Tallest player,Home Differents nationalities for starters,Home Differents nationalities for all the team,Home JIFF players  ( read JIFF study in Top 14 ),Home team,Away Pack weight (average),Away Forwards average age,Away Backs average age,Away Tallest player,Away Differents nationalities for starters,Away Differents nationalities for all the team,Away JIFF players  ( read JIFF study in Top 14 ),Away team,meta,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,match_result
903 kg (112.88 kg),29 ans,29 ans,197 cm,France : 33% (5/15) South Africa : 13% (2/15) Argentina : 13% (2/15) Fiji : 13% (2/15) Georgia : 7% (1/15) Samoa : 7% (1/15) Australia : 7% (1/15) Italy : 7% (1/15),France : 43% (10/23) Argentina : 13% (3/23) Fiji : 13% (3/23) South Africa : 9% (2/23) Georgia : 4% (1/23) Samoa : 4% (1/23) Australia : 4% (1/23) Italy : 4% (1/23) Cook Islands : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan,908 kg (113.50 kg),26 ans,27 ans,203 cm,France : 73% (11/15) Fiji : 7% (1/15) New Zealand : 7% (1/15) South Africa : 7% (1/15) Australia : 7% (1/15),France : 65% (15/23) Fiji : 9% (2/23) New Zealand : 9% (2/23) South Africa : 4% (1/23) Australia : 4% (1/23) Argentina : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),La Rochelle," Date :  Saturday, February 24, 2024 Kick Off : 17:00 Venue : Stade Aimé Giral Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,21_35_72,0,,2,15_32,5,37_40_45_58_62,3,22_36_73,0,,27 - 15
946 kg (118.25 kg),29 ans,27 ans,200 cm,France : 53% (8/15) New Zealand : 13% (2/15) Georgia : 7% (1/15) Fiji : 7% (1/15) Australia : 7% (1/15) Canada : 7% (1/15) Uruguay : 7% (1/15),France : 52% (12/23) Fiji : 13% (3/23) Australia : 9% (2/23) New Zealand : 9% (2/23) Georgia : 4% (1/23) Canada : 4% (1/23) Uruguay : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres,916 kg (114.50 kg),29 ans,27 ans,202 cm,France : 73% (11/15) Australia : 20% (3/15) Argentina : 7% (1/15),France : 70% (16/23) Australia : 13% (3/23) Tonga : 9% (2/23) Argentina : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux," Date :  Saturday, February 24, 2024 Kick Off : 17:00 Venue : Stade Pierre Fabre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",6,77_31_35_20_50_81,1,15,1,8,0,,4,32_51_78_82,1,16,41 - 12
930 kg (116.25 kg),27 ans,24 ans,197 cm,France : 60% (9/15) New Zealand : 20% (3/15) Australia : 7% (1/15) Ireland : 7% (1/15) Georgia : 7% (1/15),France : 65% (15/23) New Zealand : 13% (3/23) Australia : 9% (2/23) Ireland : 4% (1/23) Georgia : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Lyon,925 kg (115.63 kg),30 ans,28 ans,204 cm,France : 67% (10/15) New Zealand : 13% (2/15) Australia : 7% (1/15) Argentina : 7% (1/15) Portugal : 7% (1/15),France : 65% (15/23) New Zealand : 9% (2/23) Argentina : 9% (2/23) Australia : 4% (1/23) Portugal : 4% (1/23) Scotland : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Oyonnax," Date :  Saturday, February 24, 2024 Kick Off : 17:00 Venue : Matmut Stadium de Gerland Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",6,60_18_51_27_65_84,3,21_79_70,1,39,3,3_32_42,5,28_52_61_66_85,1,71,43 - 26
898 kg (112.25 kg),29 ans,26 ans,203 cm,France : 60% (9/15) South Africa : 20% (3/15) New Zealand : 7% (1/15) Fiji : 7% (1/15) England : 7% (1/15),France : 57% (13/23) South Africa : 13% (3/23) England : 13% (3/23) New Zealand : 9% (2/23) Fiji : 4% (1/23) Portugal : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Racing 92,910 kg (113.75 kg),29 ans,28 ans,198 cm,France : 60% (9/15) England : 13% (2/15) Australia : 7% (1/15) Tonga : 7% (1/15) South Africa : 7% (1/15) Fiji : 7% (1/15),France : 61% (14/23) South Africa : 9% (2/23) England : 9% (2/23) Australia : 4% (1/23) Tonga : 4% (1/23) Fiji : 4% (1/23) Georgia : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris," Date :  Saturday, February 24, 2024 Kick Off : 21:05 Venue : Paris La Défense Arena Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,58,3,26_11_66,2,16_53,2,37_71,0,,3,12_27_67,11 - 27
928 kg (116.00 kg),30 ans,28 ans,204 cm,Argentina : 27% (4/15) France : 20% (3/15) Australia : 20% (3/15) Fiji : 13% (2/15) Moldova : 7% (1/15) Samoa : 7% (1/15) Tonga : 7% (1/15),France : 48% (11/23) Argentina : 17% (4/23) Australia : 13% (3/23) Fiji : 9% (2/23) Moldova : 4% (1/23) Samoa : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 6 / 15 (40 %)  PRO NON-JIFF PLAYER : 9 / 15 (60 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Clermont,932 kg (116.50 kg),25 ans,24 ans,199 cm,France : 67% (10/15) United-States : 7% (1/15) Spain : 7% (1/15) Ireland : 7% (1/15) Samoa : 7% (1/15) Argentina : 7% (1/15),France : 70% (16/23) Australia : 9% (2/23) United-States : 4% (1/23) Spain : 4% (1/23) Ireland : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse," Date :  Sunday, February 25, 2024 Kick Off : 21:05 Venue : Stade Marcel Michelin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,66_45_37_76_60,5,42_50_69_18_54,0,,2,22_30,4,46_61_67_77,3,43_51_55,33 - 37
975 kg (121.88 kg),25 ans,25 ans,208 cm,France : 33% (5/15) Australia : 13% (2/15) United-States : 7% (1/15) Spain : 7% (1/15) Ireland : 7% (1/15) England : 7% (1/15) Argentina : 7% (1/15) New Zealand : 7% (1/15) Fiji : 7% (1/15) Scotland : 7% (1/15),France : 57% (13/23) Australia : 9% (2/23) United-States : 4% (1/23) Spain : 4% (1/23) Ireland : 4% (1/23) England : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23) Scotland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse,876 kg (109.50 kg),26 ans,28 ans,198 cm,France : 67% (10/15) Fiji : 13% (2/15) England : 7% (1/15) Australia : 7% (1/15) New Zealand : 7% (1/15),France : 65% (15/23) Fiji : 17% (4/23) Australia : 9% (2/23) England : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres," Date :  Saturday, March 2, 2024 Kick Off : 15:00 Venue : Stade Ernest-Wallon Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,21_39_5_49_59,0,,0,,2,26_45,4,6_22_40_60,0,,33 - 6
910 kg (113.75 kg),29 ans,27 ans,199 cm,France : 60% (9/15) Argentina : 7% (1/15) Germany : 7% (1/15) New Zealand : 7% (1/15) England : 7% (1/15) South Africa : 7% (1/15) Fiji : 7% (1/15),France : 57% (13/23) England : 9% (2/23) South Africa : 9% (2/23) Argentina : 4% (1/23) Germany : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23) Australia : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris,901 kg (112.63 kg),29 ans,26 ans,205 cm,France : 53% (8/15) Fiji : 20% (3/15) Tonga : 7% (1/15) Georgia : 7% (1/15) Australia : 7% (1/15) England : 7% (1/15),France : 70% (16/23) Fiji : 13% (3/23) Tonga : 4% (1/23) Georgia : 4% (1/23) Australia : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau," Date :  Saturday, March 2, 2024 Kick Off : 17:00 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,45_26_81_63,0,,1,21,4,6_41_57_19,1,82,0,,25 - 12
922 kg (115.25 kg),28 ans,27 ans,202 cm,France : 40% (6/15) Cameroon : 7% (1/15) Georgia : 7% (1/15) South Africa : 7% (1/15) Samoa : 7% (1/15) Argentina : 7% (1/15) England : 7% (1/15) Fiji : 7% (1/15) New Zealand : 7% (1/15) Tonga : 7% (1/15),France : 48% (11/23) England : 13% (3/23) Fiji : 9% (2/23) Cameroon : 4% (1/23) Georgia : 4% (1/23) South Africa : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon,904 kg (113.00 kg),27 ans,31 ans,202 cm,France : 47% (7/15) Argentina : 20% (3/15) Georgia : 7% (1/15) South Africa : 7% (1/15) Italy : 7% (1/15) Australia : 7% (1/15) Fiji : 7% (1/15),France : 43% (10/23) Argentina : 13% (3/23) South Africa : 13% (3/23) Australia : 9% (2/23) Fiji : 9% (2/23) Georgia : 4% (1/23) Italy : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan," Date :  Saturday, March 2, 2024 Kick Off : 17:00 Venue : Stade Mayol Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,44_23_63_48_75,3,52_67_57,3,10_37_60,1,15,5,24_45_49_64_76,2,53_58,44 - 22
918 kg (114.75 kg),27 ans,28 ans,204 cm,France : 73% (11/15) Australia : 7% (1/15) Scotland : 7% (1/15) Argentina : 7% (1/15) Portugal : 7% (1/15),France : 57% (13/23) Scotland : 9% (2/23) Argentina : 9% (2/23) New Zealand : 9% (2/23) Australia : 4% (1/23) Portugal : 4% (1/23) Samoa : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Oyonnax,940 kg (117.50 kg),27 ans,28 ans,200 cm,France : 60% (9/15) England : 13% (2/15) South Africa : 13% (2/15) Canada : 7% (1/15) Fiji : 7% (1/15),France : 57% (13/23) South Africa : 17% (4/23) England : 9% (2/23) Canada : 4% (1/23) Fiji : 4% (1/23) New Zealand : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Montpellier," Date :  Saturday, March 2, 2024 Kick Off : 17:00 Venue : Stade Charles-Mathon Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,49_71_75_25,5,65_61_16_28_33,3,6_9_40,2,12_22,3,26_50_72,4,29_34_62_66,35 - 39
932 kg (116.50 kg),28 ans,27 ans,198 cm,France : 80% (12/15) Argentina : 7% (1/15) Tonga : 7% (1/15) South Africa : 7% (1/15),France : 78% (18/23) South Africa : 9% (2/23) Argentina : 4% (1/23) Tonga : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bayonne,942 kg (117.75 kg),26 ans,26 ans,197 cm,France : 53% (8/15) Australia : 20% (3/15) New Zealand : 13% (2/15) England : 7% (1/15) South Africa : 7% (1/15),France : 65% (15/23) Australia : 13% (3/23) New Zealand : 9% (2/23) England : 4% (1/23) South Africa : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon," Date :  Saturday, March 2, 2024 Kick Off : 17:00 Venue : Stade Jean Dauger Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,68_34_64_73_59,1,84,2,29_48,1,20,4,35_60_69_74,1,85,39 - 10
954 kg (119.25 kg),29 ans,27 ans,207 cm,France : 80% (12/15) New Zealand : 7% (1/15) Australia : 7% (1/15) Tonga : 7% (1/15),France : 78% (18/23) Australia : 9% (2/23) Tonga : 9% (2/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux,902 kg (112.75 kg),28 ans,27 ans,203 cm,France : 53% (8/15) South Africa : 20% (3/15) England : 13% (2/15) Fiji : 7% (1/15) New Zealand : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) England : 13% (3/23) Fiji : 4% (1/23) New Zealand : 4% (1/23) Portugal : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Racing 92," Date :  Saturday, March 2, 2024 Kick Off : 21:05 Venue : Stade Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,61_72,1,80,3,3_31_65,0,,1,73,0,,21 - 5
908 kg (113.50 kg),27 ans,27 ans,200 cm,France : 73% (11/15) Fiji : 7% (1/15) New Zealand : 7% (1/15) South Africa : 7% (1/15) Australia : 7% (1/15),France : 70% (16/23) New Zealand : 9% (2/23) Fiji : 4% (1/23) South Africa : 4% (1/23) Australia : 4% (1/23) Tonga : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle,927 kg (115.88 kg),27 ans,26 ans,198 cm,France : 60% (9/15) Fiji : 20% (3/15) Argentina : 13% (2/15) Australia : 7% (1/15),France : 74% (17/23) Fiji : 13% (3/23) Argentina : 9% (2/23) Australia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Clermont," Date :  Sunday, March 3, 2024 Kick Off : 21:05 Venue : Stade Marcel-Deflandre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",6,44_20_14_30_46_74,0,,0,,1,8,6,15_21_31_45_47_75,0,,42 - 3
908 kg (113.50 kg),27 ans,27 ans,200 cm,France : 60% (9/15) Argentina : 7% (1/15) Fiji : 7% (1/15) New Zealand : 7% (1/15) South Africa : 7% (1/15) Australia : 7% (1/15) England : 7% (1/15),France : 57% (13/23) New Zealand : 9% (2/23) Argentina : 4% (1/23) Fiji : 4% (1/23) South Africa : 4% (1/23) Australia : 4% (1/23) England : 4% (1/23) Tonga : 4% (1/23) Ireland : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),La Rochelle,945 kg (118.13 kg),28 ans,27 ans,200 cm,France : 67% (10/15) South Africa : 13% (2/15) Australia : 7% (1/15) Tonga : 7% (1/15) England : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) Australia : 9% (2/23) England : 9% (2/23) Tonga : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris," Date :  Saturday, March 9, 2024 Kick Off : 15:00 Venue : Stade Marcel-Deflandre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,3_32_77,0,,2,14_36,1,26,1,78,0,,23 - 3
891 kg (111.38 kg),28 ans,26 ans,202 cm,France : 40% (6/15) New Zealand : 13% (2/15) Australia : 13% (2/15) Tonga : 7% (1/15) Georgia : 7% (1/15) England : 7% (1/15) Spain : 7% (1/15) Samoa : 7% (1/15),France : 48% (11/23) Tonga : 9% (2/23) New Zealand : 9% (2/23) Australia : 9% (2/23) England : 9% (2/23) Georgia : 4% (1/23) Spain : 4% (1/23) Samoa : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau,941 kg (117.63 kg),29 ans,27 ans,198 cm,France : 80% (12/15) Tonga : 7% (1/15) South Africa : 7% (1/15) Argentina : 7% (1/15),France : 70% (16/23) South Africa : 9% (2/23) Georgia : 9% (2/23) Tonga : 4% (1/23) Argentina : 4% (1/23) Australia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bayonne," Date :  Saturday, March 9, 2024 Kick Off : 17:00 Venue : Stade du Hameau Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,40_56_67_17,5,59_72_45_35_82,3,10_61_74,0,,3,18_57_68,4,46_60_73_83,42 - 40
