match_date_dt,match_date_time_dt,season,home_team,away_team,home_score,away_score,home_n_tries,home_n_conversions,home_n_pen_kicks,home_n_pen_tries,away_n_tries,away_n_conversions,away_n_pen_kicks,away_n_pen_tries,home_forwards_average_age,home_backs_average_age,home_tallest_player,home_pack_weight_kg,away_forwards_average_age,away_backs_average_age,away_tallest_player,away_pack_weight_kg
2023-10-21,2023-10-21 16:00:00,23/24,CONNACHT,OSPREYS,34,26,4.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,27,26,196,885,27,25,197,883
2023-10-21,2023-10-21 16:05:00,23/24,LIONS,STORMERS,33,35,5.0,4.0,0.0,0.0,4.0,3.0,3.0,0.0,27,26,199,891,26,28,200,907
2023-10-21,2023-10-21 16:05:00,23/24,DRAGONS,EDINBURGH,17,22,2.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,27,27,198,917,28,26,201,923
2023-10-21,2023-10-21 18:15:00,23/24,MUNSTER,SHARKS,34,21,5.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,26,25,198,888,27,27,200,887
2023-10-21,2023-10-21 18:15:00,23/24,CARDIFF,BENETTON,22,23,3.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,26,26,203,913,25,27,202,914
2023-10-22,2023-10-22 15:00:00,23/24,BULLS,SCARLETS,63,21,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,26,27,200,944,25,25,198,900
2023-10-22,2023-10-22 17:00:00,23/24,GLASGOW,LEINSTER,43,25,7.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,27,27,204,923,24,25,203,910
2023-10-28,2023-10-28 14:00:00,23/24,OSPREYS,ZEBRE,34,31,4.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,27,25,199,899,27,24,202,907
2023-10-28,2023-10-28 16:00:00,23/24,STORMERS,SCARLETS,52,7,8.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,28,28,201,903,25,25,200,908
2023-10-28,2023-10-28 16:00:00,23/24,CONNACHT,GLASGOW,34,26,3.0,2.0,5.0,0.0,4.0,2.0,0.0,1.0,27,27,201,887,28,27,205,939
2023-10-28,2023-10-28 17:55:00,23/24,LEINSTER,SHARKS,34,13,5.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,27,24,203,922,24,27,203,902
2023-10-28,2023-10-28 18:00:00,23/24,EDINBURGH,LIONS,17,16,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,30,26,201,937,27,26,199,909
2023-10-29,2023-10-29 15:00:00,23/24,BENETTON,MUNSTER,13,13,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,25,27,201,897,26,25,198,890
2023-10-29,2023-10-29 15:30:00,23/24,DRAGONS,CARDIFF,9,16,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,27,27,198,925,27,25,203,911
2023-10-29,2023-10-29 18:00:00,23/24,ULSTER,BULLS,26,19,2.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,27,26,201,920,26,27,200,944
2023-11-03,2023-11-03 20:35:00,23/24,GLASGOW,STORMERS,20,9,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,29,26,205,944,28,28,200,905
2023-11-03,2023-11-03 20:35:00,23/24,OSPREYS,SHARKS,19,5,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,25,24,204,888,26,27,203,899
2023-11-04,2023-11-04 14:00:00,23/24,ZEBRE,BULLS,29,54,4.0,3.0,1.0,0.0,8.0,7.0,0.0,0.0,24,24,203,903,27,27,200,927
2023-11-04,2023-11-04 16:05:00,23/24,LEINSTER,EDINBURGH,36,27,5.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,25,24,203,922,31,26,201,906
2023-11-04,2023-11-04 18:15:00,23/24,SCARLETS,CARDIFF,31,25,4.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,25,26,198,897,27,25,203,920
2023-11-04,2023-11-04 18:15:00,23/24,MUNSTER,DRAGONS,45,14,7.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,25,24,206,895,26,25,198,899
2023-11-04,2023-11-04 20:35:00,23/24,CONNACHT,ULSTER,22,20,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,26,26,196,881,27,24,197,895
2023-11-05,2023-11-05 14:30:00,23/24,BENETTON,LIONS,15,10,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,26,25,201,893,26,27,199,882
2023-11-10,2023-11-10 18:30:00,23/24,ZEBRE,SHARKS,12,10,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,27,25,198,905,25,28,203,901
2023-11-10,2023-11-10 20:35:00,23/24,CARDIFF,BULLS,12,18,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,26,26,201,908,27,26,200,921
2023-11-10,2023-11-10 20:35:00,23/24,ULSTER,MUNSTER,21,14,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,25,27,201,908,26,25,198,895
2023-11-11,2023-11-11 16:00:00,23/24,BENETTON,STORMERS,20,17,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,26,26,198,896,28,29,201,906
2023-11-11,2023-11-11 18:15:00,23/24,SCARLETS,LIONS,23,24,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,25,26,198,918,27,26,200,890
2023-11-11,2023-11-11 18:15:00,23/24,OSPREYS,GLASGOW,23,31,2.0,2.0,3.0,0.0,4.0,4.0,1.0,0.0,26,26,203,891,29,27,205,946
2023-11-11,2023-11-11 20:35:00,23/24,EDINBURGH,CONNACHT,25,22,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,28,27,201,919,25,27,201,881
2023-11-12,2023-11-12 14:15:00,23/24,DRAGONS,LEINSTER,10,33,1.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,29,25,198,904,24,25,203,918
2023-11-17,2023-11-17 20:35:00,23/24,EDINBURGH,BULLS,31,23,4.0,1.0,3.0,0.0,2.0,2.0,3.0,0.0,29,27,201,911,26,26,200,944
2023-11-17,2023-11-17 20:35:00,23/24,ULSTER,LIONS,24,17,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,28,26,198,903,28,26,199,939
2023-11-17,2023-11-17 20:35:00,23/24,ZEBRE,CARDIFF,22,22,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,26,24,202,901,26,26,203,924
2023-11-18,2023-11-18 16:00:00,23/24,SHARKS,CONNACHT,12,13,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,26,27,203,899,28,27,196,880
2023-11-18,2023-11-18 18:15:00,23/24,MUNSTER,STORMERS,10,3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,28,26,198,904,28,28,201,909
2023-11-18,2023-11-18 18:15:00,23/24,DRAGONS,OSPREYS,20,5,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,28,26,198,915,28,26,203,910
2023-11-18,2023-11-18 20:35:00,23/24,LEINSTER,SCARLETS,54,5,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,26,25,201,906,24,26,198,906
2023-11-18,2023-11-18 20:35:00,23/24,GLASGOW,BENETTON,26,12,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,28,27,205,936,27,27,198,902
2023-11-24,2023-11-24 20:35:00,23/24,CARDIFF,STORMERS,31,24,4.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,27,25,203,925,27,28,201,901
2023-11-24,2023-11-24 20:35:00,23/24,EDINBURGH,BENETTON,22,24,3.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,30,27,201,892,25,26,201,880
2023-11-25,2023-11-25 13:55:00,23/24,LIONS,ZEBRE,61,19,9.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,25,27,200,951,25,24,202,898
2023-11-25,2023-11-25 16:00:00,23/24,BULLS,CONNACHT,53,27,7.0,6.0,2.0,0.0,3.0,3.0,2.0,0.0,27,26,200,933,27,26,201,902
2023-11-25,2023-11-25 18:05:00,23/24,SHARKS,DRAGONS,69,14,10.0,8.0,1.0,0.0,2.0,2.0,0.0,0.0,27,27,203,905,28,26,198,912
2023-11-25,2023-11-25 19:30:00,23/24,LEINSTER,MUNSTER,21,16,3.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,27,26,201,910,28,26,206,910
2023-11-25,2023-11-25 20:35:00,23/24,GLASGOW,ULSTER,33,20,5.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,28,28,204,925,25,28,199,894
2023-11-26,2023-11-26 16:00:00,23/24,OSPREYS,SCARLETS,31,9,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,26,25,204,912,26,26,198,918
2023-12-01,2023-12-01 20:35:00,23/24,MUNSTER,GLASGOW,40,29,6.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,26,26,206,909,27,26,199,924
2023-12-02,2023-12-02 14:00:00,23/24,BULLS,SHARKS,44,10,6.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,26,26,200,925,27,26,203,903
2023-12-02,2023-12-02 16:00:00,23/24,CARDIFF,SCARLETS,23,29,2.0,2.0,3.0,0.0,5.0,2.0,0.0,0.0,25,26,203,906,26,26,198,923
2023-12-02,2023-12-02 16:05:00,23/24,LIONS,DRAGONS,49,24,6.0,5.0,3.0,0.0,3.0,3.0,1.0,0.0,25,27,200,951,28,26,198,913
2023-12-02,2023-12-02 18:15:00,23/24,STORMERS,ZEBRE,31,7,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,28,28,201,897,26,24,202,913
2023-12-02,2023-12-02 18:15:00,23/24,ULSTER,EDINBURGH,24,27,4.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,27,28,199,916,28,27,200,931
2023-12-02,2023-12-02 20:35:00,23/24,CONNACHT,LEINSTER,22,24,3.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,26,27,201,909,26,27,203,920
2023-12-02,2023-12-02 20:35:00,23/24,BENETTON,OSPREYS,18,13,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,26,26,198,881,25,24,204,889
2023-12-22,2023-12-22 20:35:00,23/24,ULSTER,CONNACHT,20,19,2.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,29,27,199,905,27,27,204,890
2023-12-22,2023-12-22 20:35:00,23/24,GLASGOW,EDINBURGH,22,10,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,28,27,205,933,30,27,201,926
2023-12-23,2023-12-23 14:00:00,23/24,ZEBRE,BENETTON,24,31,3.0,3.0,1.0,0.0,4.0,4.0,1.0,0.0,26,26,202,905,25,26,198,884
2023-12-23,2023-12-23 18:00:00,23/24,STORMERS,BULLS,26,20,2.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,29,28,201,903,26,26,200,925
2023-12-26,2023-12-26 16:00:00,23/24,CARDIFF,DRAGONS,55,21,9.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,24,26,201,913,28,27,198,915
2023-12-26,2023-12-26 18:15:00,23/24,SCARLETS,OSPREYS,11,25,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,26,26,198,916,25,25,204,905
2023-12-26,2023-12-26 20:35:00,23/24,MUNSTER,LEINSTER,3,9,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,26,26,206,903,27,26,198,923
2023-12-30,2023-12-30 14:30:00,23/24,BENETTON,ZEBRE,36,14,6.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,25,26,201,899,27,24,202,904
2023-12-30,2023-12-30 16:00:00,23/24,EDINBURGH,GLASGOW,19,14,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,30,27,201,932,28,27,205,920
2023-12-30,2023-12-30 18:00:00,23/24,STORMERS,SHARKS,16,15,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,29,28,201,901,26,27,203,901
2024-01-01,2024-01-01 16:00:00,23/24,CONNACHT,MUNSTER,22,9,1.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,28,27,201,910,27,26,206,907
2024-01-01,2024-01-01 16:00:00,23/24,OSPREYS,CARDIFF,27,21,4.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,26,25,204,909,27,26,203,921
2024-01-01,2024-01-01 18:15:00,23/24,DRAGONS,SCARLETS,13,12,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,29,25,198,904,26,27,200,920
2024-01-01,2024-01-01 18:15:00,23/24,LEINSTER,ULSTER,21,22,3.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,26,27,203,915,29,28,199,915
2024-01-06,2024-01-06 16:00:00,23/24,SHARKS,LIONS,18,20,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,27,27,203,923,25,25,199,953
2024-01-27,2024-01-27 14:00:00,23/24,BULLS,LIONS,30,28,3.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,26,27,200,912,27,25,202,944
2024-02-16,2024-02-16 20:35:00,23/24,SCARLETS,MUNSTER,7,42,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,26,25,198,911,26,27,207,934
2024-02-16,2024-02-16 20:35:00,23/24,ZEBRE,EDINBURGH,19,24,1.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,26,24,198,925,30,26,201,927
2024-02-17,2024-02-17 14:00:00,23/24,LIONS,BULLS,10,25,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,27,25,202,958,25,27,200,903
2024-02-17,2024-02-17 16:00:00,23/24,LEINSTER,BENETTON,47,18,7.0,6.0,0.0,0.0,2.0,1.0,2.0,0.0,25,25,203,902,28,25,202,912
2024-02-17,2024-02-17 16:05:00,23/24,SHARKS,STORMERS,21,25,3.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,26,28,201,935,28,26,201,903
2024-02-17,2024-02-17 18:15:00,23/24,CARDIFF,CONNACHT,12,16,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,27,26,203,945,27,27,201,893
2024-02-17,2024-02-17 20:35:00,23/24,GLASGOW,DRAGONS,40,7,6.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,26,25,207,917,29,24,197,919
2024-02-18,2024-02-18 16:00:00,23/24,OSPREYS,ULSTER,19,17,1.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,28,24,196,882,28,26,198,903
2024-03-01,2024-03-01 20:35:00,23/24,EDINBURGH,OSPREYS,19,15,1.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,31,26,201,920,29,25,196,880
2024-03-01,2024-03-01 20:35:00,23/24,MUNSTER,ZEBRE,45,29,7.0,5.0,0.0,0.0,4.0,3.0,1.0,0.0,26,26,207,916,26,25,198,905
2024-03-02,2024-03-02 14:00:00,23/24,LIONS,SHARKS,40,10,6.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,26,26,198,939,27,26,203,921
2024-03-02,2024-03-02 16:00:00,23/24,BENETTON,GLASGOW,9,19,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,27,27,202,909,25,26,207,912
2024-03-02,2024-03-02 17:00:00,23/24,BULLS,STORMERS,40,22,4.0,4.0,4.0,0.0,3.0,2.0,1.0,0.0,27,27,200,950,29,27,201,901
2024-03-02,2024-03-02 18:05:00,23/24,CONNACHT,SCARLETS,26,10,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,25,27,204,906,28,25,198,908
2024-03-02,2024-03-02 20:35:00,23/24,CARDIFF,LEINSTER,20,33,3.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,29,26,196,933,25,25,203,902
2024-03-02,2024-03-02 20:35:00,23/24,ULSTER,DRAGONS,49,26,7.0,7.0,0.0,0.0,4.0,2.0,0.0,1.0,25,27,201,911,27,24,196,889
2024-03-22,2024-03-22 20:35:00,23/24,GLASGOW,CARDIFF,17,13,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,25,27,207,924,25,26,198,935
2024-03-22,2024-03-22 20:35:00,23/24,OSPREYS,MUNSTER,17,27,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,29,25,197,893,27,26,207,908
2024-03-23,2024-03-23 14:00:00,23/24,SHARKS,ULSTER,22,12,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,27,27,203,938,27,27,199,918
2024-03-23,2024-03-23 16:00:00,23/24,SCARLETS,BENETTON,16,13,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,27,26,198,895,28,25,201,910
2024-03-23,2024-03-23 16:05:00,23/24,STORMERS,EDINBURGH,43,21,7.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,28,27,200,933,30,26,197,919
2024-03-23,2024-03-23 18:15:00,23/24,CONNACHT,LIONS,14,38,2.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,27,26,201,879,27,25,202,935
2024-03-23,2024-03-23 20:35:00,23/24,DRAGONS,BULLS,10,31,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,28,25,198,909,26,27,200,966
2024-03-23,2024-03-23 20:35:00,23/24,ZEBRE,LEINSTER,7,31,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,27,25,198,926,26,24,200,896
2024-03-29,2024-03-29 20:35:00,23/24,DRAGONS,ZEBRE,20,13,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,27,27,198,906,26,26,202,900
2024-03-29,2024-03-29 20:35:00,23/24,LEINSTER,BULLS,47,14,7.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,29,27,198,919,28,27,200,955
2024-03-30,2024-03-30 14:00:00,23/24,BENETTON,CONNACHT,18,14,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,26,26,201,893,27,26,201,902
2024-03-30,2024-03-30 14:00:00,23/24,SHARKS,EDINBURGH,23,13,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,27,27,203,921,29,26,197,919
2024-03-30,2024-03-30 16:05:00,23/24,OSPREYS,LIONS,36,21,5.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,29,25,203,910,27,26,202,897
2024-03-30,2024-03-30 18:15:00,23/24,STORMERS,ULSTER,13,7,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,29,26,200,917,28,26,199,918
2024-03-30,2024-03-30 20:35:00,23/24,MUNSTER,CARDIFF,20,15,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,30,27,206,906,25,25,203,903
2024-03-30,2024-03-30 20:35:00,23/24,SCARLETS,GLASGOW,3,45,0.0,0.0,1.0,0.0,7.0,4.0,0.0,1.0,28,26,198,901,26,27,201,925
2024-04-19,2024-04-19 20:35:00,23/24,GLASGOW,SHARKS,21,10,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,27,26,201,923,25,27,203,915
2024-04-19,2024-04-19 20:35:00,23/24,ULSTER,CARDIFF,19,17,1.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,26,27,197,907,27,25,198,898
2024-04-20,2024-04-20 15:00:00,23/24,LIONS,LEINSTER,44,12,6.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,27,26,200,865,27,25,203,910
2024-04-20,2024-04-20 15:00:00,23/24,BENETTON,DRAGONS,36,19,6.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,26,27,200,887,27,26,198,903
2024-04-20,2024-04-20 17:05:00,23/24,BULLS,MUNSTER,22,27,3.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,24,27,201,945,31,27,207,920
2024-04-20,2024-04-20 19:15:00,23/24,STORMERS,OSPREYS,21,27,3.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,28,27,201,925,27,25,199,897
2024-04-20,2024-04-20 20:35:00,23/24,CONNACHT,ZEBRE,54,16,8.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,27,27,201,893,26,24,202,917
2024-04-20,2024-04-20 20:35:00,23/24,EDINBURGH,SCARLETS,43,18,6.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,29,28,198,939,27,25,198,920
2024-04-26,2024-04-26 20:35:00,23/24,ULSTER,BENETTON,38,34,5.0,5.0,1.0,0.0,5.0,3.0,1.0,0.0,25,29,197,897,26,25,200,886
2024-04-26,2024-04-26 20:35:00,23/24,SCARLETS,SHARKS,27,32,3.0,3.0,2.0,0.0,4.0,3.0,2.0,0.0,27,25,200,913,27,27,203,915
2024-04-27,2024-04-27 14:00:00,23/24,ZEBRE,GLASGOW,9,40,0.0,0.0,3.0,0.0,6.0,5.0,0.0,0.0,25,25,203,909,27,26,201,922
2024-04-27,2024-04-27 15:00:00,23/24,BULLS,OSPREYS,61,24,9.0,7.0,0.0,1.0,3.0,3.0,1.0,0.0,26,28,199,929,27,26,203,906
2024-04-27,2024-04-27 16:05:00,23/24,CARDIFF,EDINBURGH,7,24,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,25,26,198,910,30,28,198,910
2024-04-27,2024-04-27 17:00:00,23/24,LIONS,MUNSTER,13,33,1.0,1.0,2.0,0.0,4.0,1.0,3.0,1.0,28,25,200,867,31,27,207,920
2024-04-27,2024-04-27 19:05:00,23/24,STORMERS,LEINSTER,42,12,5.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,28,27,200,917,27,23,203,927
2024-04-27,2024-04-27 21:00:00,23/24,DRAGONS,CONNACHT,27,34,3.0,3.0,2.0,0.0,5.0,3.0,1.0,0.0,27,25,198,916,29,28,204,902
2024-05-10,2024-05-10 20:35:00,23/24,DRAGONS,STORMERS,21,44,2.0,1.0,3.0,0.0,5.0,5.0,3.0,0.0,28,26,198,918,28,27,200,937
2024-05-10,2024-05-10 20:35:00,23/24,EDINBURGH,ZEBRE,40,14,6.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,31,28,198,923,25,25,202,922
2024-05-11,2024-05-11 14:00:00,23/24,BULLS,GLASGOW,40,34,4.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,27,27,200,941,26,27,199,898
2024-05-11,2024-05-11 16:05:00,23/24,SHARKS,BENETTON,24,25,4.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,29,27,203,934,27,26,201,917
2024-05-11,2024-05-11 16:05:00,23/24,SCARLETS,ULSTER,20,31,2.0,2.0,2.0,0.0,4.0,4.0,1.0,0.0,24,26,200,915,27,27,201,912
2024-05-11,2024-05-11 18:15:00,23/24,LIONS,CARDIFF,34,13,4.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0,27,26,200,920,25,25,203,934
2024-05-11,2024-05-11 18:15:00,23/24,MUNSTER,CONNACHT,47,12,7.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,31,27,207,920,29,27,196,895
2024-05-11,2024-05-11 20:35:00,23/24,LEINSTER,OSPREYS,61,14,9.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,28,27,203,919,26,27,199,892
2024-05-17,2024-05-17 20:35:00,23/24,ZEBRE,SCARLETS,18,32,2.0,1.0,2.0,0.0,4.0,3.0,2.0,0.0,25,26,202,906,25,25,200,919
2024-05-17,2024-05-17 20:35:00,23/24,EDINBURGH,MUNSTER,26,29,2.0,2.0,4.0,0.0,4.0,3.0,1.0,0.0,31,28,198,923,28,27,198,909
2024-05-18,2024-05-18 14:00:00,23/24,BULLS,BENETTON,56,35,9.0,4.0,1.0,0.0,5.0,5.0,0.0,0.0,27,27,200,941,27,26,201,903
2024-05-18,2024-05-18 16:00:00,23/24,OSPREYS,DRAGONS,26,13,4.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,28,26,199,899,27,25,198,914
2024-05-18,2024-05-18 16:05:00,23/24,LIONS,GLASGOW,44,21,6.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,26,27,200,903,26,27,199,887
2024-05-18,2024-05-18 18:05:00,23/24,CONNACHT,STORMERS,12,16,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,27,28,201,922,29,26,200,939
2024-05-18,2024-05-18 18:15:00,23/24,SHARKS,CARDIFF,14,36,2.0,2.0,0.0,0.0,5.0,4.0,1.0,0.0,27,25,203,904,26,26,201,916
2024-05-18,2024-05-18 20:35:00,23/24,ULSTER,LEINSTER,23,21,2.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0,28,27,201,916,29,26,201,915
2024-05-31,2024-05-31 20:35:00,23/24,GLASGOW,ZEBRE,38,26,6.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,28,27,205,931,25,26,198,906
2024-05-31,2024-05-31 20:35:00,23/24,LEINSTER,CONNACHT,33,7,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,28,26,200,904,28,26,201,912
2024-06-01,2024-06-01 13:45:00,23/24,STORMERS,LIONS,29,24,4.0,3.0,1.0,0.0,2.0,1.0,4.0,0.0,27,28,200,908,26,27,200,903
2024-06-01,2024-06-01 14:00:00,23/24,BENETTON,EDINBURGH,31,6,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,27,26,201,898,30,28,198,929
2024-06-01,2024-06-01 16:00:00,23/24,SCARLETS,DRAGONS,32,15,4.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,26,26,198,928,26,27,198,907
2024-06-01,2024-06-01 16:10:00,23/24,SHARKS,BULLS,14,26,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,28,26,203,916,26,27,200,938
2024-06-01,2024-06-01 18:15:00,23/24,MUNSTER,ULSTER,29,24,4.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,31,28,207,920,28,27,201,916
2024-06-01,2024-06-01 18:30:00,23/24,CARDIFF,OSPREYS,29,33,4.0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,25,26,201,926,28,26,199,899
2024-06-07,2024-06-07 20:35:00,23/24,MUNSTER,OSPREYS,23,7,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,30,28,207,920,28,26,199,899
2024-06-08,2024-06-08 15:30:00,23/24,BULLS,BENETTON,30,23,3.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,27,28,200,932,27,27,198,886
2024-06-08,2024-06-08 18:00:00,23/24,LEINSTER,ULSTER,43,20,6.0,5.0,1.0,0.0,3.0,1.0,1.0,0.0,27,28,201,912,27,27,201,910
2024-06-08,2024-06-08 20:35:00,23/24,GLASGOW,STORMERS,27,10,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,29,27,205,928,29,26,200,940
2024-06-15,2024-06-15 16:00:00,23/24,BULLS,LEINSTER,25,20,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,26,28,200,938,27,29,201,912
2024-06-15,2024-06-15 19:00:00,23/24,MUNSTER,GLASGOW,10,17,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,30,28,198,901,29,27,205,928
2024-06-22,2024-06-22 18:00:00,23/24,BULLS,GLASGOW,16,21,1.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,26,28,200,938,29,28,205,928
2024-09-20,2024-09-20 20:35:00,24/25,CARDIFF,ZEBRE,22,17,4.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,27,27,201,905,25,25,198,914
2024-09-20,2024-09-20 20:35:00,24/25,EDINBURGH,LEINSTER,31,33,5.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,29,27,200,915,25,27,201,898
2024-09-21,2024-09-21 16:00:00,24/25,DRAGONS,OSPREYS,23,21,2.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,26,27,198,918,29,23,203,898
2024-09-21,2024-09-21 18:30:00,24/25,MUNSTER,CONNACHT,35,33,5.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,27,27,203,904,28,26,201,899
2024-09-21,2024-09-21 20:35:00,24/25,BENETTON,SCARLETS,20,20,3.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,28,26,201,914,26,22,201,910
