match_date_,Home team,Away team,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,competition,round_stage,pkey,home_score,away_score,score_diff,home_pack_weight,away_pack_weight,home_forwards_ages,home_backs_ages,away_forwards_ages,away_backs_ages
2021-10-23,ZEBRE,EDINBURGH,1.0,15,4.0,52_32_59_81,1.0,63,1.0,4,1.0,16,2.0,59_81,urc,pool stage,ZEBRE_EDINBURGH_2021-10-23,10,27,-17,912,929,26,25,27,26
2021-10-23,CARDIFF,DRAGONS,2.0,21_37,4.0,2_17_80_59,4.0,6_26_55_58,1.0,53,1.0,21,3.0,2_17_81,urc,pool stage,CARDIFF_DRAGONS_2021-10-23,31,29,2,930,912,28,27,26,26
2021-10-23,BORDEAUX,PERPIGNAN,4.0,6_49_60_25,1.0,67,2.0,13_47,2.0,43_46,3.0,7_26_50,1.0,68,top-14,pool stage,BORDEAUX_PERPIGNAN_2021-10-23,39,13,26,966,898,27,27,27,25
2021-10-23,HARLEQUINS,BATH,5.0,47_3_15_73_78,2.0,31_25,0.0,,1.0,7,3.0,4_48_74,2.0,26_31,premiership,pool stage,HARLEQUINS_BATH_2021-10-23,31,17,14,915,929,27,25,27,27
2021-10-23,BIARRITZ,BRIVE,5.0,75_77_33_69_61,0.0,,2.0,18_42,3.0,13_25_56,3.0,34_70_76,0.0,,top-14,pool stage,BIARRITZ_BRIVE_2021-10-23,37,9,28,896,920,26,28,25,26
2021-10-23,PARIS,LYON,2.0,39_29,2.0,49_58,3.0,22_35_56,2.0,4_12,2.0,30_40,1.0,59,top-14,pool stage,PARIS_LYON_2021-10-23,23,18,5,896,921,28,25,27,27
2021-10-23,RACING 92,MONTPELLIER,2.0,23_18,2.0,5_39,0.0,,6.0,11_28_31_55_78_34,2.0,19_24,2.0,6_40,top-14,pool stage,RACING 92_MONTPELLIER_2021-10-23,21,32,-11,918,904,25,25,27,26
2021-10-23,TOULOUSE,CASTRES,5.0,45_1_9_53_61,0.0,,2.0,17_37,0.0,,5.0,2_11_46_54_62,0.0,,top-14,pool stage,TOULOUSE_CASTRES_2021-10-23,41,0,41,929,925,28,26,27,30
2021-10-23,CLERMONT,PAU,5.0,49_58_61_70_54,2.0,32_77,3.0,6_40_45,2.0,27_39,4.0,50_59_62_71,2.0,33_78,top-14,pool stage,CLERMONT_PAU_2021-10-23,42,20,22,907,898,27,26,27,25
2021-10-23,EXETER,LONDON IRISH,3.0,21_66_23,4.0,3_62_9_49,0.0,,0.0,,3.0,22_25_67,4.0,3_10_50_63,premiership,pool stage,EXETER_LONDON IRISH_2021-10-23,21,33,-12,921,929,27,27,29,26
2021-10-23,GLOUCESTER,NEWCASTLE,2.0,33_77,2.0,48_82,5.0,8_23_45_71_71,2.0,54_60,2.0,34_78,2.0,48_83,premiership,pool stage,GLOUCESTER_NEWCASTLE_2021-10-23,29,20,9,916,944,29,27,29,27
2021-10-23,LEICESTER,SALE,1.0,49,1.0,81,4.0,32_38_56_77,2.0,36_53,1.0,51,0.0,,premiership,pool stage,LEICESTER_SALE_2021-10-23,19,11,8,941,921,28,27,26,26
2021-10-24,LA ROCHELLE,TOULON,5.0,57_61_8_32_80,0.0,,2.0,17_48,2.0,40_15,4.0,10_33_63_80,0.0,,top-14,pool stage,LA ROCHELLE_TOULON_2021-10-24,39,6,33,946,937,29,26,28,25
2021-10-24,SARACENS,WASPS,8.0,12_82_39_20_42_61_64_69,2.0,53_56,2.0,4_10,1.0,17,5.0,13_21_39_70_83,1.0,56,premiership,pool stage,SARACENS_WASPS_2021-10-24,56,15,41,930,928,27,29,28,26
2021-10-29,GLOUCESTER,EXETER,1.0,14,2.0,50_67,2.0,24_27,2.0,1_6,1.0,15,0.0,,premiership,pool stage,GLOUCESTER_EXETER_2021-10-29,13,16,-3,920,933,28,26,27,26
2021-10-30,LONDON IRISH,BRISTOL,4.0,38_40_20_68,5.0,9_14_47_16_56,0.0,,4.0,62_65_72_81,4.0,39_41_69_78,4.0,15_17_48_56,premiership,pool stage,LONDON IRISH_BRISTOL_2021-10-30,33,45,-12,910,922,28,27,29,27
2021-10-30,BATH,WASPS,2.0,74_27,3.0,47_7_67,1.0,19,2.0,25_33,2.0,28_74,3.0,48_68_9,premiership,pool stage,BATH_WASPS_2021-10-30,17,27,-10,910,918,27,25,28,27
2021-10-30,MONTPELLIER,LYON,1.0,35,1.0,75,3.0,5_14_11,1.0,7,1.0,36,0.0,,top-14,pool stage,MONTPELLIER_LYON_2021-10-30,30,8,22,915,897,27,28,27,27
2021-10-30,PAU,PARIS,0.0,,0.0,,6.0,9_15_39_68_72_77,3.0,8_24_57,0.0,,0.0,,top-14,pool stage,PAU_PARIS_2021-10-30,18,9,9,912,960,28,25,25,26
2021-10-30,CASTRES,BRIVE,2.0,28_59,1.0,63,3.0,7_21_64,5.0,13_45_50_57_71,2.0,30_61,1.0,64,top-14,pool stage,CASTRES_BRIVE_2021-10-30,23,22,1,927,924,29,28,25,25
2021-10-30,PERPIGNAN,LA ROCHELLE,3.0,39_50_70,2.0,77_56,1.0,59,1.0,49,2.0,40_51,0.0,,top-14,pool stage,PERPIGNAN_LA ROCHELLE_2021-10-30,22,13,9,913,909,30,27,26,28
2021-10-30,WORCESTER,SALE,4.0,8_55_6_67,2.0,19_62,1.0,27,0.0,,2.0,6_10,2.0,20_63,premiership,pool stage,WORCESTER_SALE_2021-10-30,27,14,13,944,939,29,26,26,26
2021-10-30,BORDEAUX,CLERMONT,3.0,7_58_76,0.0,,1.0,51,3.0,13_23_52,2.0,59_77,0.0,,top-14,pool stage,BORDEAUX_CLERMONT_2021-10-30,25,9,16,959,931,30,28,29,26
2021-10-30,NORTHAMPTON,LEICESTER,4.0,56_45_40_77,6.0,19_34_11_21_65_79,0.0,,3.0,2_60_63,3.0,46_57_78,4.0,19_35_67_80,premiership,pool stage,NORTHAMPTON_LEICESTER_2021-10-30,26,55,-29,943,943,29,26,27,28
2021-10-30,TOULON,BIARRITZ,1.0,29,0.0,,2.0,6_57,3.0,12_64_79,1.0,30,0.0,,top-14,pool stage,TOULON_BIARRITZ_2021-10-30,13,9,4,929,905,29,25,28,27
2021-10-31,RACING 92,TOULOUSE,3.0,18_54_48,2.0,72_8,2.0,46_27,2.0,17_23,3.0,18_48_54,1.0,8,top-14,pool stage,RACING 92_TOULOUSE_2021-10-31,27,18,9,911,943,26,26,28,27
2021-10-31,HARLEQUINS,SARACENS,3.0,2_14_33,2.0,76_41,0.0,,5.0,5_13_29_66_71,2.0,16_34,2.0,42_77,premiership,pool stage,HARLEQUINS_SARACENS_2021-10-31,22,29,-7,891,927,25,26,28,27
2021-11-05,LA ROCHELLE,BORDEAUX,2.0,43_80,0.0,,4.0,5_33_40_54,1.0,2,2.0,44_80,0.0,,top-14,pool stage,LA ROCHELLE_BORDEAUX_2021-11-05,26,3,23,913,941,28,27,29,26
2021-11-05,LEICESTER,BATH,4.0,9_56_26_80,2.0,51_6,4.0,3_24_41_74,3.0,21_29_62,4.0,11_27_58_81,2.0,7_52,premiership,pool stage,LEICESTER_BATH_2021-11-05,40,23,17,915,914,27,27,27,25
2021-11-06,EXETER,NEWCASTLE,2.0,49_40,2.0,8_56,0.0,,1.0,72,2.0,41_51,1.0,9,premiership,pool stage,EXETER_NEWCASTLE_2021-11-06,14,15,-1,935,932,28,25,28,28
2021-11-06,BRIVE,RACING 92,0.0,,1.0,80,4.0,3_7_13_27,1.0,62,0.0,,1.0,80,top-14,pool stage,BRIVE_RACING 92_2021-11-06,12,10,2,896,935,28,25,27,25
2021-11-06,LYON,CASTRES,2.0,39_41,2.0,69_54,6.0,6_9_13_30_33_63,3.0,11_23_59,1.0,40,2.0,54_70,top-14,pool stage,LYON_CASTRES_2021-11-06,30,23,7,900,932,27,26,28,28
2021-11-06,SARACENS,LONDON IRISH,5.0,60_4_48_28_45,5.0,72_67_53_62_85,1.0,18,1.0,14,3.0,46_49_61,3.0,63_68_86,premiership,pool stage,SARACENS_LONDON IRISH_2021-11-06,34,34,0,904,939,27,28,29,26
2021-11-06,SALE,NORTHAMPTON,3.0,9_82_41,0.0,,3.0,28_32_65,2.0,6_40,3.0,11_42_83,0.0,,premiership,pool stage,SALE_NORTHAMPTON_2021-11-06,30,6,24,927,943,27,26,26,25
2021-11-06,PAU,BIARRITZ,3.0,61_74_70,3.0,49_31_44,3.0,7_12_17,0.0,,3.0,62_71_74,3.0,32_45_50,top-14,pool stage,PAU_BIARRITZ_2021-11-06,33,21,12,921,900,26,25,28,27
2021-11-06,PARIS,MONTPELLIER,4.0,11_46_60_37,1.0,67,1.0,30,7.0,7_28_40_49_58_17_65,2.0,13_47,1.0,68,top-14,pool stage,PARIS_MONTPELLIER_2021-11-06,27,31,-4,916,903,26,25,27,26
2021-11-06,TOULOUSE,PERPIGNAN,5.0,5_40_66_44_80,2.0,28_32,2.0,26_56,1.0,10,3.0,40_45_68,1.0,29,top-14,pool stage,TOULOUSE_PERPIGNAN_2021-11-06,37,15,22,961,910,26,26,30,27
2021-11-06,BRISTOL,WORCESTER,4.0,38_35_72_49,1.0,48,1.0,3,0.0,,2.0,50_74,0.0,,premiership,pool stage,BRISTOL_WORCESTER_2021-11-06,27,5,22,903,936,29,26,28,26
2021-11-07,WASPS,HARLEQUINS,1.0,10,4.0,61_79_41_69,3.0,5_26_36,0.0,,1.0,12,3.0,61_70_80,premiership,pool stage,WASPS_HARLEQUINS_2021-11-07,16,26,-10,918,891,28,26,27,25
2021-11-07,CLERMONT,TOULON,4.0,53_3_43_77,1.0,71,3.0,11_35_75,3.0,7_24_48,1.0,78,1.0,72,top-14,pool stage,CLERMONT_TOULON_2021-11-07,31,16,15,919,909,27,25,29,24
2021-11-26,CONNACHT,OSPREYS,6.0,2_43_13_22_69_77,2.0,17_49,1.0,12,2.0,9_36,3.0,44_70_78,1.0,50,urc,pool stage,CONNACHT_OSPREYS_2021-11-26,46,18,28,888,894,27,25,28,26
2021-11-26,WASPS,GLOUCESTER,5.0,39_22_73_77_55,4.0,66_27_49_10,0.0,,3.0,15_20_36,4.0,40_56_74_77,3.0,11_27_50,premiership,pool stage,WASPS_GLOUCESTER_2021-11-26,33,35,-2,918,909,28,28,27,27
2021-11-26,BATH,EXETER,1.0,19,2.0,42_76,3.0,2_47_64,3.0,8_28_80,1.0,21,2.0,43_77,premiership,pool stage,BATH_EXETER_2021-11-26,16,23,-7,916,944,26,27,29,26
2021-11-26,BRISTOL,NORTHAMPTON,2.0,3_41,4.0,32_35_59_63,2.0,20_30,4.0,6_17_53_74,2.0,4_42,2.0,33_36,premiership,pool stage,BRISTOL_NORTHAMPTON_2021-11-26,20,36,-16,913,943,28,27,27,26
2021-11-27,PERPIGNAN,CLERMONT,2.0,14_79,3.0,2_40_28,4.0,9_45_49_67,3.0,7_59_34,2.0,15_80,0.0,,top-14,pool stage,PERPIGNAN_CLERMONT_2021-11-27,26,24,2,909,914,31,27,26,26
2021-11-27,LA ROCHELLE,PAU,5.0,33_5_49_38_46,1.0,8,1.0,16,1.0,22,4.0,6_35_47_50,0.0,,top-14,pool stage,LA ROCHELLE_PAU_2021-11-27,36,8,28,916,926,30,27,28,26
2021-11-27,MONTPELLIER,CASTRES,3.0,37_78_66,4.0,70_29_73_58,2.0,24_51,0.0,,2.0,67_79,2.0,30_74,top-14,pool stage,MONTPELLIER_CASTRES_2021-11-27,25,24,1,916,915,29,26,26,27
2021-11-27,TOULON,LYON,1.0,39,1.0,43,4.0,29_51_61_63,2.0,33_74,1.0,40,1.0,44,top-14,pool stage,TOULON_LYON_2021-11-27,19,13,6,947,946,28,27,27,29
2021-11-27,TOULOUSE,BRIVE,0.0,,1.0,34,6.0,15_46_58_62_75_80,2.0,3_18,0.0,,0.0,,top-14,pool stage,TOULOUSE_BRIVE_2021-11-27,18,11,7,967,912,25,26,27,25
2021-11-27,BIARRITZ,PARIS,2.0,75_11,1.0,67,1.0,40,3.0,35_46_57,2.0,12_77,0.0,,top-14,pool stage,BIARRITZ_PARIS_2021-11-27,17,14,3,896,924,28,27,27,26
2021-11-27,BENETTON,GLASGOW,2.0,20_0,2.0,33_6,3.0,31_63_82,2.0,18_44,0.0,,1.0,34,urc,pool stage,BENETTON_GLASGOW_2021-11-27,19,18,1,894,918,27,26,28,25
2021-11-27,DRAGONS,EDINBURGH,2.0,22_32,4.0,18_36_80_2,0.0,,2.0,56_68,2.0,23_33,2.0,3_81,urc,pool stage,DRAGONS_EDINBURGH_2021-11-27,14,30,-16,907,914,25,25,26,25
2021-11-27,LEINSTER,ULSTER,1.0,50,2.0,15_78,1.0,64,2.0,47_67,1.0,50,2.0,16_79,urc,pool stage,LEINSTER_ULSTER_2021-11-27,10,20,-10,906,907,29,26,28,25
2021-11-27,HARLEQUINS,LONDON IRISH,3.0,35_21_66,3.0,28_51_57,0.0,,1.0,4,2.0,23_36,2.0,29_58,premiership,pool stage,HARLEQUINS_LONDON IRISH_2021-11-27,19,22,-3,892,939,27,25,29,26
2021-11-27,NEWCASTLE,WORCESTER,4.0,19_52_24_72,3.0,47_39_74,0.0,,1.0,14,2.0,25_73,3.0,40_48_76,premiership,pool stage,NEWCASTLE_WORCESTER_2021-11-27,24,24,0,941,943,30,27,28,27
2021-11-28,RACING 92,BORDEAUX,2.0,27_7,5.0,48_76_50_54_64,0.0,,2.0,11_38,2.0,8_28,3.0,51_55_77,top-14,pool stage,RACING 92_BORDEAUX_2021-11-28,14,37,-23,922,950,26,28,29,27
2021-11-28,SARACENS,SALE,3.0,17_49_71,2.0,61_73,2.0,2_40,0.0,,2.0,18_72,2.0,62_74,premiership,pool stage,SARACENS_SALE_2021-11-28,25,14,11,944,918,29,27,27,26
2021-12-03,SHARKS,BULLS,2.0,52_70,0.0,,6.0,19_32_41_51_58_67,3.0,29_36_56,1.0,53,1.0,22,urc,pool stage,SHARKS_BULLS_2021-12-03,30,16,14,916,936,25,29,27,26
2021-12-03,EDINBURGH,BENETTON,4.0,44_13_22_68,1.0,59,0.0,,1.0,8,2.0,46_69,1.0,60,urc,pool stage,EDINBURGH_BENETTON_2021-12-03,24,10,14,938,894,28,26,27,25
2021-12-03,LEINSTER,CONNACHT,7.0,39_57_22_49_32_41_73,3.0,61_13_28,0.0,,0.0,,6.0,23_33_42_49_58_75,2.0,29_62,urc,pool stage,LEINSTER_CONNACHT_2021-12-03,47,19,28,920,896,28,25,29,25
2021-12-03,GLOUCESTER,BRISTOL,3.0,37_55_78,1.0,43,1.0,5,1.0,10,1.0,56,1.0,44,premiership,pool stage,GLOUCESTER_BRISTOL_2021-12-03,27,10,17,916,916,29,27,30,27
2021-12-04,EXETER,SARACENS,2.0,56_38,0.0,,2.0,24_63,5.0,4_28_48_67_70,1.0,57,0.0,,premiership,pool stage,EXETER_SARACENS_2021-12-04,18,15,3,945,930,28,26,28,27
2021-12-04,WORCESTER,WASPS,4.0,37_3_21_42,5.0,25_51_16_76_64,2.0,19_30,0.0,,3.0,5_22_43,3.0,16_26_65,premiership,pool stage,WORCESTER_WASPS_2021-12-04,32,31,1,944,916,28,27,28,27
2021-12-04,LYON,BRIVE,5.0,70_40_26_35_61,0.0,,2.0,21_45,0.0,,5.0,27_36_40_62_71,0.0,,top-14,pool stage,LYON_BRIVE_2021-12-04,41,0,41,921,918,26,27,24,25
2021-12-04,CASTRES,RACING 92,3.0,31_3_80,0.0,,1.0,57,1.0,24,2.0,5_32,0.0,,top-14,pool stage,CASTRES_RACING 92_2021-12-04,25,3,22,915,920,26,27,26,28
2021-12-04,CLERMONT,BIARRITZ,6.0,6_13_40_47_51_78,1.0,58,1.0,32,2.0,17_30,3.0,7_40_48,0.0,,top-14,pool stage,CLERMONT_BIARRITZ_2021-12-04,39,11,28,918,889,27,25,27,28
2021-12-04,MONTPELLIER,PERPIGNAN,3.0,46_50_77,0.0,,3.0,13_26_62,2.0,29_35,3.0,47_51_78,0.0,,top-14,pool stage,MONTPELLIER_PERPIGNAN_2021-12-04,30,6,24,939,924,27,26,29,27
2021-12-04,PAU,TOULON,1.0,79,1.0,52,3.0,12_30_48,3.0,7_36_66,1.0,80,1.0,53,top-14,pool stage,PAU_TOULON_2021-12-04,16,16,0,922,951,27,26,29,26
2021-12-04,BORDEAUX,TOULOUSE,1.0,58,1.0,49,4.0,53_70_10_17,0.0,,0.0,,1.0,50,top-14,pool stage,BORDEAUX_TOULOUSE_2021-12-04,17,7,10,934,950,29,27,25,25
2021-12-04,NORTHAMPTON,BATH,6.0,23_34_50_68_1_11,3.0,39_48_16,0.0,,0.0,,5.0,1_12_24_35_69,2.0,40_49,premiership,pool stage,NORTHAMPTON_BATH_2021-12-04,40,19,21,951,916,26,26,26,25
2021-12-04,LONDON IRISH,NEWCASTLE,6.0,64_32_9_28_51_6,3.0,24_36_78,1.0,44,0.0,,5.0,7_10_29_32_65,3.0,25_38_78,premiership,pool stage,LONDON IRISH_NEWCASTLE_2021-12-04,43,21,22,929,941,29,25,29,27
2021-12-04,STORMERS,LIONS,3.0,26_30_76,4.0,55_11_77_44,0.0,,3.0,14_38_68,2.0,28_77,4.0,11_44_55_79,urc,pool stage,STORMERS_LIONS_2021-12-04,19,37,-18,913,924,27,25,26,27
2021-12-04,OSPREYS,ULSTER,1.0,31,0.0,,4.0,17_35_59_65,2.0,19_52,1.0,33,0.0,,urc,pool stage,OSPREYS_ULSTER_2021-12-04,19,13,6,909,903,26,28,26,26
2021-12-04,GLASGOW,DRAGONS,5.0,39_58_15_25_70,2.0,65_75,0.0,,0.0,,4.0,16_40_60_71,2.0,65_76,urc,pool stage,GLASGOW_DRAGONS_2021-12-04,33,14,19,914,914,28,25,26,27
2021-12-05,LEICESTER,HARLEQUINS,1.0,42,1.0,62,3.0,7_24_33,3.0,12_17_55,1.0,43,0.0,,premiership,pool stage,LEICESTER_HARLEQUINS_2021-12-05,16,14,2,941,902,28,26,26,25
2021-12-05,PARIS,LA ROCHELLE,3.0,54_38_40,3.0,7_30_22,2.0,3_12,1.0,13,2.0,39_40,1.0,23,top-14,pool stage,PARIS_LA ROCHELLE_2021-12-05,25,20,5,920,896,27,26,26,28
2021-12-24,ZEBRE,BENETTON,2.0,63_66,5.0,16_31_34_54_71,0.0,,2.0,4_52,2.0,63_66,4.0,17_32_35_56,urc,pool stage,ZEBRE_BENETTON_2021-12-24,14,39,-25,904,884,26,26,24,26
2021-12-26,BATH,GLOUCESTER,2.0,50_81,4.0,32_27_37_66,2.0,3_25,0.0,,2.0,51_83,4.0,33_38_67_77,premiership,pool stage,BATH_GLOUCESTER_2021-12-26,20,40,-20,920,906,26,25,29,27
2021-12-26,SARACENS,WORCESTER,9.0,29_47_11_52_14_5_38_21_60,5.0,35_77_44_69_74,0.0,,0.0,,8.0,12_15_22_30_39_47_53_62,2.0,36_44,premiership,pool stage,SARACENS_WORCESTER_2021-12-26,61,29,32,930,941,28,28,26,27
2021-12-26,WASPS,LONDON IRISH,4.0,16_46_30_7,5.0,32_40_21_63_78,4.0,26_36_61_69,1.0,4,3.0,8_18_47,1.0,78,premiership,pool stage,WASPS_LONDON IRISH_2021-12-26,38,30,8,936,929,27,27,29,25
2021-12-26,BRISTOL,LEICESTER,2.0,22_51,2.0,56_36,4.0,28_35_41_72,3.0,14_45_61,2.0,23_52,2.0,38_57,premiership,pool stage,BRISTOL_LEICESTER_2021-12-26,26,28,-2,914,919,28,27,27,27
2021-12-26,PERPIGNAN,CASTRES,1.0,40,1.0,21,4.0,7_27_53_66,2.0,51_56,1.0,40,2.0,22_72,top-14,pool stage,PERPIGNAN_CASTRES_2021-12-26,19,20,-1,901,918,31,28,26,26
2021-12-27,HARLEQUINS,NORTHAMPTON,6.0,6_40_79_17_30_54,3.0,14_2_9,1.0,72,2.0,33_44,4.0,7_18_31_80,3.0,3_10_15,premiership,pool stage,HARLEQUINS_NORTHAMPTON_2021-12-27,41,27,14,907,948,28,25,28,27
2021-12-27,BIARRITZ,MONTPELLIER,0.0,,3.0,66_15_77,4.0,17_29_35_40,2.0,20_34,0.0,,3.0,15_67_77,top-14,pool stage,BIARRITZ_MONTPELLIER_2021-12-27,12,27,-15,895,943,30,27,27,26
2021-12-27,LA ROCHELLE,LYON,3.0,33_76_67,0.0,,2.0,9_27,1.0,37,2.0,34_76,0.0,,top-14,pool stage,LA ROCHELLE_LYON_2021-12-27,25,3,22,948,927,28,27,26,25
2022-01-01,PARIS,PERPIGNAN,2.0,23_54,2.0,27_66,4.0,35_40_43_72,1.0,36,1.0,25,2.0,29_68,top-14,pool stage,PARIS_PERPIGNAN_2022-01-01,27,17,10,927,906,26,26,29,27
2022-01-01,CLERMONT,TOULOUSE,1.0,12,1.0,5,2.0,41_73,2.0,27_76,1.0,13,1.0,6,top-14,pool stage,CLERMONT_TOULOUSE_2022-01-01,16,13,3,916,930,25,27,26,25
2022-01-01,CONNACHT,MUNSTER,1.0,57,1.0,22,1.0,14,1.0,16,1.0,58,0.0,,urc,pool stage,CONNACHT_MUNSTER_2022-01-01,10,8,2,892,904,26,27,27,25
2022-01-01,SCARLETS,OSPREYS,4.0,9_52_65_77,3.0,20_56_29,0.0,,0.0,,1.0,10,2.0,21_57,urc,pool stage,SCARLETS_OSPREYS_2022-01-01,22,19,3,929,900,28,28,26,27
2022-01-01,SALE,WASPS,4.0,12_43_16_28,2.0,80_3,0.0,,2.0,16_49,3.0,13_30_44,1.0,80,premiership,pool stage,SALE_WASPS_2022-01-01,26,18,8,921,936,26,27,27,27
2022-01-01,EXETER,BRISTOL,3.0,30_12_74,0.0,,0.0,,2.0,18_79,2.0,13_76,1.0,69,premiership,pool stage,EXETER_BRISTOL_2022-01-01,19,13,6,930,906,28,28,28,27
2022-01-02,LYON,RACING 92,4.0,2_34_55_78,2.0,53_6,5.0,10_15_21_48_64,7.0,12_16_39_60_67_71_24,1.0,35,2.0,8_53,top-14,pool stage,LYON_RACING 92_2022-01-02,37,35,2,903,892,26,28,26,27
2022-01-02,LEICESTER,NEWCASTLE,4.0,54_31_38_80,0.0,,1.0,2,0.0,,4.0,32_39_55_82,0.0,,premiership,pool stage,LEICESTER_NEWCASTLE_2022-01-02,31,0,31,926,925,27,26,31,29
2022-01-02,NORTHAMPTON,SARACENS,0.0,,3.0,76_43_72,2.0,7_36,3.0,5_24_58,0.0,,3.0,44_73_77,premiership,pool stage,NORTHAMPTON_SARACENS_2022-01-02,6,30,-24,936,941,28,27,26,27
2022-01-02,PAU,BRIVE,4.0,34_72_67_78,2.0,3_73,5.0,7_21_22_42_64,2.0,40_49,4.0,35_67_72_79,2.0,4_74,top-14,pool stage,PAU_BRIVE_2022-01-02,43,20,23,931,921,28,26,27,26
2022-01-02,BORDEAUX,BIARRITZ,4.0,27_67_64_75,3.0,70_80_78,1.0,18,2.0,15_39,2.0,28_68,3.0,71_79_80,top-14,pool stage,BORDEAUX_BIARRITZ_2022-01-02,30,27,3,949,890,30,28,27,29
2022-01-02,CASTRES,LA ROCHELLE,4.0,60_29_62_37,3.0,9_23_3,1.0,12,3.0,17_48_51,4.0,30_38_61_64,3.0,4_9_24,top-14,pool stage,CASTRES_LA ROCHELLE_2022-01-02,31,30,1,915,945,26,28,25,27
2022-01-02,GLOUCESTER,HARLEQUINS,2.0,23_78,2.0,64_34,1.0,20,2.0,32_67,2.0,24_79,2.0,36_65,premiership,pool stage,GLOUCESTER_HARLEQUINS_2022-01-02,17,20,-3,908,906,28,26,26,26
2022-01-07,BRISTOL,SALE,4.0,9_18_31_80,2.0,3_27,2.0,43_56,1.0,34,3.0,9_32_81,1.0,28,premiership,pool stage,BRISTOL_SALE_2022-01-07,32,15,17,907,925,27,27,26,28
2022-01-08,SARACENS,GLOUCESTER,3.0,20_28_52,3.0,29_14_72,0.0,,2.0,51_75,2.0,21_29,2.0,31_73,premiership,pool stage,SARACENS_GLOUCESTER_2022-01-08,24,25,-1,918,892,28,26,28,27
2022-01-08,NEWCASTLE,NORTHAMPTON,1.0,53,5.0,58_22_29_61_77,1.0,13,2.0,26_34,0.0,,5.0,23_30_60_62_78,premiership,pool stage,NEWCASTLE_NORTHAMPTON_2022-01-08,8,44,-36,922,927,30,29,30,25
2022-01-08,HARLEQUINS,EXETER,2.0,78_3,2.0,33_65,0.0,,0.0,,2.0,4_79,1.0,34,premiership,pool stage,HARLEQUINS_EXETER_2022-01-08,14,12,2,911,949,27,26,28,27
2022-01-08,BIARRITZ,PERPIGNAN,2.0,29_68,3.0,58_9_52,3.0,14_25_74,2.0,33_76,2.0,30_69,2.0,53_59,top-14,pool stage,BIARRITZ_PERPIGNAN_2022-01-08,23,25,-2,888,895,27,28,29,29
2022-01-08,BRIVE,BORDEAUX,2.0,55_19,1.0,59,3.0,9_14_40,5.0,34_46_48_67_75,0.0,,1.0,60,top-14,pool stage,BRIVE_BORDEAUX_2022-01-08,19,22,-3,924,937,28,26,28,26
2022-01-08,LYON,PAU,5.0,69_7_32_44_22,1.0,25,0.0,,1.0,13,5.0,9_24_33_45_70,1.0,26,top-14,pool stage,LYON_PAU_2022-01-08,35,10,25,909,909,26,27,28,26
2022-01-08,RACING 92,CLERMONT,4.0,70_25_36_62,3.0,26_21_4,3.0,10_44_50,3.0,57_67_79,2.0,26_63,2.0,22_27,top-14,pool stage,RACING 92_CLERMONT_2022-01-08,33,28,5,901,912,27,27,26,28
2022-01-08,CASTRES,PARIS,0.0,,0.0,,4.0,8_41_47_54,3.0,10_43_58,0.0,,0.0,,top-14,pool stage,CASTRES_PARIS_2022-01-08,15,9,6,918,972,26,28,27,26
2022-01-08,GLASGOW,OSPREYS,5.0,21_26_61_47_72,1.0,70,1.0,7,4.0,2_10_25_30,5.0,23_28_48_62_73,1.0,70,urc,pool stage,GLASGOW_OSPREYS_2022-01-08,38,19,19,908,906,26,26,26,26
2022-01-08,MUNSTER,ULSTER,2.0,60_74,1.0,7,2.0,32_39,2.0,42_56,1.0,76,1.0,9,urc,pool stage,MUNSTER_ULSTER_2022-01-08,18,13,5,902,921,27,25,29,25
2022-01-08,EDINBURGH,CARDIFF,5.0,4_38_30_73_8,1.0,61,1.0,17,1.0,25,3.0,5_30_74,1.0,61,urc,pool stage,EDINBURGH_CARDIFF_2022-01-08,34,10,24,912,925,29,27,27,28
2022-01-09,WASPS,LEICESTER,0.0,,1.0,31,3.0,54_57_68,2.0,7_12,0.0,,1.0,32,premiership,pool stage,WASPS_LEICESTER_2022-01-09,16,13,3,945,926,27,27,27,26
2022-01-09,BATH,WORCESTER,3.0,21_7_55,3.0,32_37_11,1.0,69,0.0,,2.0,8_24,2.0,33_38,premiership,pool stage,BATH_WORCESTER_2022-01-09,22,19,3,924,923,25,27,27,27
2022-01-22,LIONS,SHARKS,5.0,50_6_9_59_68,6.0,31_18_38_53_79_14,2.0,24_28,3.0,5_43_56,2.0,7_51,4.0,15_39_54_80,urc,pool stage,LIONS_SHARKS_2022-01-22,37,47,-10,930,906,27,26,25,26
2022-01-22,BULLS,STORMERS,4.0,42_65_55_51,4.0,68_6_29_79,0.0,,2.0,11_26,3.0,44_51_56,2.0,31_80,urc,pool stage,BULLS_STORMERS_2022-01-22,26,30,-4,895,909,24,29,27,26
2022-01-28,BATH,HARLEQUINS,2.0,43_57,3.0,11_40_73,3.0,26_30_78,0.0,,1.0,44,1.0,12,premiership,pool stage,BATH_HARLEQUINS_2022-01-28,21,17,4,941,915,27,26,27,25
2022-01-28,DRAGONS,BENETTON,1.0,43,1.0,22,2.0,41_61,2.0,12_46,1.0,44,1.0,23,urc,pool stage,DRAGONS_BENETTON_2022-01-28,13,13,0,918,900,26,26,26,25
